ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Evidence_Found,Retrieved_Sources,Retrieval_Time_Seconds
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.8709733486175537}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 56, ""distance"": 0.8822283148765564}]",0.01464430004125461
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.8709733486175537}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 56, ""distance"": 0.8822283148765564}, {""rank"": 10, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.9374865889549255}]",0.015418099996168166
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,1,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}]",0.016559200012125075
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,2,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}]",0.014581599971279502
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,3,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}]",0.015302599989809096
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}]",0.01443079998716712
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}]",0.015434700006153435
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,6,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}]",0.012216600007377565
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,7,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}]",0.012899600027594715
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,8,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}]",0.014010699989739805
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 18, ""distance"": 0.4552311301231384}]",0.014112000004388392
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 18, ""distance"": 0.4552311301231384}, {""rank"": 10, ""document"": ""d24106916.pdf"", ""page"": 12, ""distance"": 0.4675368070602417}]",0.014473400020506233
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,1,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}]",0.01486049999948591
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,2,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}]",0.012489099986851215
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,3,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}]",0.0137331000296399
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}]",0.0143034000066109
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}]",0.012561099953018129
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,6,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 7, ""distance"": 0.7850547432899475}]",0.013160700036678463
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,7,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 7, ""distance"": 0.7850547432899475}, {""rank"": 7, ""document"": ""gao-24-107733.pdf"", ""page"": 2, ""distance"": 0.7860819697380066}]",0.012405799992848188
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,8,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 7, ""distance"": 0.7850547432899475}, {""rank"": 7, ""document"": ""gao-24-107733.pdf"", ""page"": 2, ""distance"": 0.7860819697380066}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 16, ""distance"": 0.7870849370956421}]",0.011899799981620163
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 7, ""distance"": 0.7850547432899475}, {""rank"": 7, ""document"": ""gao-24-107733.pdf"", ""page"": 2, ""distance"": 0.7860819697380066}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 16, ""distance"": 0.7870849370956421}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 20, ""distance"": 0.8020930886268616}]",0.014200199977494776
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}, {""rank"": 4, ""document"": ""gao-16-885t.pdf"", ""page"": 5, ""distance"": 0.7767281532287598}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 10, ""distance"": 0.7838598489761353}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 7, ""distance"": 0.7850547432899475}, {""rank"": 7, ""document"": ""gao-24-107733.pdf"", ""page"": 2, ""distance"": 0.7860819697380066}, {""rank"": 8, ""document"": ""d24105658.pdf"", ""page"": 16, ""distance"": 0.7870849370956421}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 20, ""distance"": 0.8020930886268616}, {""rank"": 10, ""document"": ""d24105658.pdf"", ""page"": 2, ""distance"": 0.8043712973594666}]",0.011621000012382865
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,1,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.5603140592575073}]",0.014242100005503744
