ID,Question,Primary_Category,Secondary_Category,Complexity,Answerable,Reference_Answer,Source_Document,Source_Page,K,Num_Retrieved_Chunks,Generated_Answer,Prompt_Tokens,Generated_Tokens,Total_Tokens,Retrieval_Time_Seconds,Generation_Time_Seconds,Model,Timestamp,Answer_Empty,Generation_Failed,Generation_Succeeded,Potentially_Truncated,Answer_Character_Length,Parsed_Retrieved_Source_Count,Retrieval_Count_Matches_K,Minimum_Retrieval_Distance,Maximum_Retrieval_Distance
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,4,4,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 is approximately 1,300 percent.",2150,34,2184,0.0194141289998697,6.790843094000138,Qwen/Qwen3-8B,2026-08-28 09:21:01,False,False,True,False,129,4,True,0.6618627309799194,0.7767281532287598
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,5,5,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 was about 1,300 percent.",2432,34,2466,0.0194141289998697,7.891794543999822,Qwen/Qwen3-8B,2026-08-28 09:21:09,False,False,True,False,122,5,True,0.6618627309799194,0.7838597297668457
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,6,6,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 was about 1,300 percent.",2993,34,3027,0.0194141289998697,9.891547457999875,Qwen/Qwen3-8B,2026-08-28 09:21:19,False,False,True,False,122,6,True,0.6618627309799194,0.785054624080658
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,7,7,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 was about 1,303 percent.",3389,34,3423,0.0194141289998697,11.543082949000109,Qwen/Qwen3-8B,2026-08-28 09:21:30,False,False,True,False,122,7,True,0.6618627309799194,0.7860820293426514
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,8,8,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 is 1,303 percent.",3954,33,3987,0.0194141289998697,13.523676055000124,Qwen/Qwen3-8B,2026-08-28 09:21:44,False,False,True,False,115,8,True,0.6618627309799194,0.7870848178863525
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,9,9,"The percentage growth of cyber incidents affecting federal agencies from fiscal year 2006 to 2015 was about 1,303 percent.",4420,34,4454,0.0194141289998697,16.1105298880002,Qwen/Qwen3-8B,2026-08-28 09:22:00,False,False,True,False,122,9,True,0.6618627309799194,0.8020931482315063
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,Factual,,Low,Yes,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,10,10,"The percentage growth in cyber incidents affecting federal agencies from fiscal year 2006 to 2015 was about 1,303 percent.",4945,34,4979,0.0194141289998697,18.820845051000106,Qwen/Qwen3-8B,2026-08-28 09:22:19,False,False,True,False,122,10,True,0.6618627309799194,0.804371178150177
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,1,1,"GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations for the security program and 153 recommendations related to system controls.",872,36,908,0.0294323319999421,4.714109246000135,Qwen/Qwen3-8B,2026-08-28 09:22:24,False,False,True,False,177,1,True,0.5603141188621521,0.5603141188621521
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,2,2,"GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations for the security program and 153 recommendations related to system controls.",1069,36,1105,0.0294323319999421,4.690191722999771,Qwen/Qwen3-8B,2026-08-28 09:22:29,False,False,True,False,177,2,True,0.5603141188621521,0.6141514778137207
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,3,3,GAO made 219 recommendations to address NIH security deficiencies.,1222,15,1237,0.0294323319999421,2.9255954510003903,Qwen/Qwen3-8B,2026-08-28 09:22:32,False,False,True,False,66,3,True,0.5603141188621521,0.8155491352081299
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,4,4,"GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations for the security program and 153 recommendations related to system controls.",1432,36,1468,0.0294323319999421,5.457057669999813,Qwen/Qwen3-8B,2026-08-28 09:22:37,False,False,True,False,177,4,True,0.5603141188621521,0.9092812538146973
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,5,5,GAO made 219 recommendations to address NIH security deficiencies.,1899,15,1914,0.0294323319999421,4.198216688999764,Qwen/Qwen3-8B,2026-08-28 09:22:41,False,False,True,False,66,5,True,0.5603141188621521,0.9335328340530396
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,6,6,"The GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations related to the security program and 153 recommendations related to system controls.",2364,38,2402,0.0294323319999421,8.087088263000169,Qwen/Qwen3-8B,2026-08-28 09:22:49,False,False,True,False,188,6,True,0.5603141188621521,0.9335328340530396
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,7,7,"The GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations related to the security program and 153 recommendations related to system controls.",2588,38,2626,0.0294323319999421,8.964260975999878,Qwen/Qwen3-8B,2026-08-28 09:22:58,False,False,True,False,188,7,True,0.5603141188621521,0.9547345638275146
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,8,8,The GAO made 219 recommendations to address NIH security deficiencies.,2779,16,2795,0.0294323319999421,6.88596670700008,Qwen/Qwen3-8B,2026-08-28 09:23:05,False,False,True,False,70,8,True,0.5603141188621521,0.9641776084899902
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,9,9,The GAO made 219 recommendations to address NIH security deficiencies.,3166,16,3182,0.0294323319999421,8.424342274000082,Qwen/Qwen3-8B,2026-08-28 09:23:14,False,False,True,False,70,9,True,0.5603141188621521,0.9753619432449341
EQ007,How many recommendations did GAO make to address NIH security deficiencies?,Factual,,Low,Yes,GAO made 219 recommendations: 66 for the security program and 153 for system controls.,GAO-22-104467,PDF p. 1,10,10,"The GAO made 219 recommendations to address NIH security deficiencies, which included 66 recommendations related to the security program and 153 recommendations related to system controls.",3644,38,3682,0.0294323319999421,12.879756153000017,Qwen/Qwen3-8B,2026-08-28 09:23:27,False,False,True,False,188,10,True,0.5603141188621521,0.9794963598251343
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,1,1,Officials from state and local entities reported that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,856,27,883,0.0190968840001914,3.5245077619997573,Qwen/Qwen3-8B,2026-08-28 09:23:31,False,False,True,False,129,1,True,0.7990372776985168,0.7990372776985168
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,2,2,Officials from state and local entities reported that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,1359,27,1386,0.0190968840001914,4.608837401000073,Qwen/Qwen3-8B,2026-08-28 09:23:35,False,False,True,False,129,2,True,0.7990372776985168,0.8185639381408691
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,3,3,Officials said that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,1809,22,1831,0.0190968840001914,4.85899112900006,Qwen/Qwen3-8B,2026-08-28 09:23:40,False,False,True,False,95,3,True,0.7990372776985168,0.8463290929794312
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,4,4,Officials said that the loss of learning following a cyberattack could last from 3 days to 3 weeks.,2456,23,2479,0.0190968840001914,6.585729427999922,Qwen/Qwen3-8B,2026-08-28 09:23:47,False,False,True,False,99,4,True,0.7990372776985168,0.8870337605476379
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,5,5,Officials said that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,2652,22,2674,0.0190968840001914,7.201178707000054,Qwen/Qwen3-8B,2026-08-28 09:23:54,False,False,True,False,95,5,True,0.7990372776985168,0.9076840877532959
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,6,6,Officials said that the loss of learning following a cyberattack could last from 3 days to 3 weeks.,3224,23,3247,0.0190968840001914,9.49380741899995,Qwen/Qwen3-8B,2026-08-28 09:24:03,False,False,True,False,99,6,True,0.7990372776985168,0.9198213219642639
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,7,7,Officials from state and local entities reported that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,3485,27,3512,0.0190968840001914,10.95173744199974,Qwen/Qwen3-8B,2026-08-28 09:24:14,False,False,True,False,129,7,True,0.7990372776985168,0.92116779088974
EQ008,How long did officials say K-12 learning loss after a cyberattack could last?,Factual,,Low,Yes,Reported loss of learning ranged from 3 days to 3 weeks.,GAO-23-105480,PDF p. 2,8,8,Officials from state and local entities reported that the loss of learning following a cyberattack ranged from 3 days to 3 weeks.,4052,27,4079,0.0190968840001914,13.12234378500034,Qwen/Qwen3-8B,2026-08-28 09:24:28,False,False,True,False,129,8,True,0.7990372776985168,0.932624340057373
