ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Expected_Sources,Retrieved_Sources,Document_Coverage,Page_Coverage,All_Documents_Found,All_Pages_Found,Retrieval_Time_Seconds
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}]",1.0,1.0,True,True,0.012626500043552369
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}]",1.0,1.0,True,True,0.013221400033216923
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}]",1.0,1.0,True,True,0.012224400008562952
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}]",1.0,1.0,True,True,0.014129600021988153
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}]",1.0,1.0,True,True,0.01301150000654161
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.8709733486175537}]",1.0,1.0,True,True,0.01381139998557046
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.8709733486175537}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 56, ""distance"": 0.8822283148765564}]",1.0,1.0,True,True,0.012140100006945431
EQ004,How many of the selected nonfederal entities cited positive experiences with CISA OT products and services?,Twelve of 13 selected nonfederal entities cited positive experiences.,GAO-24-106576,PDF p. 2,10,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.6729469895362854}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7086263298988342}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 30, ""distance"": 0.7465260624885559}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 27, ""distance"": 0.757619321346283}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 10, ""distance"": 0.8164567351341248}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8437634706497192}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 59, ""distance"": 0.8533379435539246}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.8709733486175537}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 56, ""distance"": 0.8822283148765564}, {""rank"": 10, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.9374865889549255}]",1.0,1.0,True,True,0.010143499996047467
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,1,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}]",1.0,0.0,True,False,0.011823999986518174
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,2,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}]",1.0,0.0,True,False,0.012357800034806132
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,3,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}]",1.0,0.0,True,False,0.011958500021137297
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,4,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}]",1.0,0.0,True,False,0.009849100024439394
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,5,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}]",1.0,0.0,True,False,0.012746900029014796
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,6,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}]",1.0,0.0,True,False,0.01222620002226904
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,7,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}]",1.0,0.0,True,False,0.01532140001654625
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,8,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}]",1.0,0.0,True,False,0.02227880002465099
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,9,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 18, ""distance"": 0.4552311301231384}]",1.0,0.0,True,False,0.013817899976857007
EQ005,How many desirable strategy characteristics were fully addressed by the National Cybersecurity Strategy and implementation plan?,They fully addressed four of six desirable characteristics.,GAO-24-106916,PDF p. 2,10,"[{""evaluation_document"": ""GAO-24-106916"", ""indexed_document"": ""d24106916.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 0.32427072525024414}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.32680225372314453}, {""rank"": 3, ""document"": ""gao-24-107231.pdf"", ""page"": 18, ""distance"": 0.3537943661212921}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 0.3539147973060608}, {""rank"": 5, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.35686755180358887}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 14, ""distance"": 0.3683685064315796}, {""rank"": 7, ""document"": ""d24106916.pdf"", ""page"": 16, ""distance"": 0.4306475818157196}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 27, ""distance"": 0.4362538456916809}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 18, ""distance"": 0.4552311301231384}, {""rank"": 10, ""document"": ""d24106916.pdf"", ""page"": 12, ""distance"": 0.4675368070602417}]",1.0,0.0,True,False,0.01679250004235655
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,1,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}]",1.0,0.0,True,False,0.012468600005377084
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,2,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}]",1.0,1.0,True,True,0.012241099961102009
EQ006,By about what percentage did cyber incidents affecting federal agencies grow from fiscal year 2006 to 2015?,"They grew by about 1,300 percent.",GAO-16-885T,PDF p. 2,3,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.6618627309799194}, {""rank"": 2, ""document"": ""gao-16-885t.pdf"", ""page"": 2, ""distance"": 0.7311269640922546}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 41, ""distance"": 0.7701976895332336}]",1.0,1.0,True,True,0.012848800048232079
